"V1","V2","V3","V4","V5"
"12","2011","Athens, GA, USA","19","27"
"8","2011","Athens, GA, USA","13","18"
"5","2011","Athens, GA, USA","10","14"
"3","2011","Athens, GA, USA","11","17"
"2","2011","Athens, GA, USA","11","19"
"3","2011","Athens, GA, USA","12","21"
"9","2011","Athens, GA, USA","17","24"
"7","2011","Athens, GA, USA","16","24"
"7","2011","Athens, GA, USA","16","25"
"11","2011","Athens, GA, USA","18","26"
"7","2011","Athens, GA, USA","14","21"
"2","2011","Athens, GA, USA","9","17"
"-1","2011","Athens, GA, USA","8","16"
"3","2011","Athens, GA, USA","11","18"
"1","2011","Athens, GA, USA","10","19"
"3","2011","Athens, GA, USA","11","19"
"3","2011","Athens, GA, USA","13","22"
"7","2011","Athens, GA, USA","14","21"
"4","2011","Athens, GA, USA","10","16"
"6","2011","Athens, GA, USA","13","19"
"7","2011","Athens, GA, USA","14","22"
"5","2011","Athens, GA, USA","14","22"
"6","2011","Athens, GA, USA","13","21"
"4","2011","Athens, GA, USA","10","16"
"0","2011","Athens, GA, USA","7","14"
"-2","2011","Athens, GA, USA","8","18"
"4","2011","Athens, GA, USA","13","21"
"11","2011","Athens, GA, USA","18","25"
"14","2011","Athens, GA, USA","19","25"
"17","2011","Athens, GA, USA","20","23"
"2","2011","Athens, GA, USA","9","17"
"-2","2011","Athens, GA, USA","5","12"
"1","2011","Athens, GA, USA","8","16"
"9","2011","Athens, GA, USA","15","21"
"13","2011","Athens, GA, USA","18","24"
"14","2011","Athens, GA, USA","20","26"
"6","2011","Athens, GA, USA","12","18"
"1","2011","Athens, GA, USA","9","18"
"-1","2011","Athens, GA, USA","9","19"
"8","2011","Athens, GA, USA","14","20"
"14","2011","Athens, GA, USA","19","23"
"5","2011","Athens, GA, USA","12","18"
"3","2011","Athens, GA, USA","4","5"
"1","2011","Athens, GA, USA","6","11"
"-3","2011","Athens, GA, USA","6","14"
"-2","2011","Athens, GA, USA","8","19"
"0","2011","Athens, GA, USA","8","17"
"6","2011","Athens, GA, USA","11","16"
"9","2011","Athens, GA, USA","16","21"
"14","2011","Athens, GA, USA","18","22"
"2","2011","Athens, GA, USA","11","18"
"-2","2011","Athens, GA, USA","5","12"
"0","2011","Athens, GA, USA","7","13"
"2","2011","Athens, GA, USA","8","14"
"-1","2011","Athens, GA, USA","5","11"
"5","2011","Athens, GA, USA","7","9"
"3","2011","Athens, GA, USA","11","19"
"4","2011","Athens, GA, USA","12","21"
"6","2011","Athens, GA, USA","14","22"
"12","2011","Athens, GA, USA","18","24"
"3","2011","Athens, GA, USA","9","14"
"-1","2011","Athens, GA, USA","7","14"
"-3","2011","Athens, GA, USA","7","16"
"5","2011","Athens, GA, USA","10","15"
"12","2011","Athens, GA, USA","15","18"
"16","2011","Athens, GA, USA","18","20"
"7","2011","Athens, GA, USA","12","17"
"3","2011","Athens, GA, USA","9","14"
"4","2011","Athens, GA, USA","7","9"
"-1","2011","Athens, GA, USA","6","12"
"4","2011","Athens, GA, USA","9","13"
"1","2011","Athens, GA, USA","7","12"
"-2","2011","Athens, GA, USA","6","14"
"0","2011","Athens, GA, USA","8","17"
"4","2011","Athens, GA, USA","12","18"
"2","2012","Athens, GA, USA","11","19"
"-2","2012","Athens, GA, USA","3","9"
"-7","2012","Athens, GA, USA","-2","2"
"-7","2012","Athens, GA, USA","2","11"
"0","2012","Athens, GA, USA","8","16"
"2","2012","Athens, GA, USA","11","19"
"7","2012","Athens, GA, USA","13","19"
"6","2012","Athens, GA, USA","12","17"
"11","2012","Athens, GA, USA","16","21"
"13","2012","Athens, GA, USA","16","19"
"10","2012","Athens, GA, USA","15","19"
"-1","2012","Athens, GA, USA","8","16"
"-3","2012","Athens, GA, USA","1","4"
"-4","2012","Athens, GA, USA","3","11"
"-2","2012","Athens, GA, USA","6","13"
"-2","2012","Athens, GA, USA","6","13"
"4","2012","Athens, GA, USA","11","17"
"1","2012","Athens, GA, USA","8","15"
"-2","2012","Athens, GA, USA","5","12"
"4","2012","Athens, GA, USA","7","10"
"8","2012","Athens, GA, USA","12","16"
"4","2012","Athens, GA, USA","8","12"
"4","2012","Athens, GA, USA","6","8"
"7","2012","Athens, GA, USA","13","19"
"2","2012","Athens, GA, USA","10","17"
"9","2012","Athens, GA, USA","14","20"
"4","2012","Athens, GA, USA","11","17"
"1","2012","Athens, GA, USA","9","18"
"-2","2012","Athens, GA, USA","6","13"
"-2","2012","Athens, GA, USA","8","17"
"0","2012","Athens, GA, USA","9","18"
"4","2012","Athens, GA, USA","13","21"
"9","2012","Athens, GA, USA","16","22"
"6","2012","Athens, GA, USA","11","16"
"8","2012","Athens, GA, USA","13","18"
"10","2012","Athens, GA, USA","16","22"
"2","2012","Athens, GA, USA","7","12"
"1","2012","Athens, GA, USA","8","16"
"2","2012","Athens, GA, USA","9","17"
"0","2012","Athens, GA, USA","7","13"
"-1","2012","Athens, GA, USA","6","13"
"-4","2012","Athens, GA, USA","2","8"
"-7","2012","Athens, GA, USA","0","7"
"-6","2012","Athens, GA, USA","3","13"
"2","2012","Athens, GA, USA","5","8"
"0","2012","Athens, GA, USA","9","17"
"8","2012","Athens, GA, USA","11","13"
"3","2012","Athens, GA, USA","11","18"
"6","2012","Athens, GA, USA","11","17"
"4","2012","Athens, GA, USA","8","11"
"1","2012","Athens, GA, USA","7","13"
"2","2012","Athens, GA, USA","9","17"
"8","2012","Athens, GA, USA","14","21"
"13","2012","Athens, GA, USA","20","26"
"7","2012","Athens, GA, USA","14","21"
"2","2012","Athens, GA, USA","7","13"
"-1","2012","Athens, GA, USA","8","16"
"6","2012","Athens, GA, USA","12","18"
"5","2012","Athens, GA, USA","12","19"
"13","2012","Athens, GA, USA","16","19"
"16","2012","Athens, GA, USA","21","26"
"17","2012","Athens, GA, USA","21","25"
"11","2012","Athens, GA, USA","16","22"
"4","2012","Athens, GA, USA","8","12"
"2","2012","Athens, GA, USA","8","14"
"-2","2012","Athens, GA, USA","7","16"
"6","2012","Athens, GA, USA","13","19"
"7","2012","Athens, GA, USA","16","24"
"8","2012","Athens, GA, USA","14","19"
"3","2012","Athens, GA, USA","11","18"
"4","2012","Athens, GA, USA","12","21"
"12","2012","Athens, GA, USA","16","18"
"12","2012","Athens, GA, USA","18","24"
"12","2012","Athens, GA, USA","20","28"
"12","2012","Athens, GA, USA","21","29"
"12","2012","Athens, GA, USA","21","29"
"14","2012","Athens, GA, USA","21","27"
"13","2012","Athens, GA, USA","21","28"
"13","2012","Athens, GA, USA","22","30"
"14","2012","Athens, GA, USA","21","28"
"13","2012","Athens, GA, USA","19","26"
"16","2012","Athens, GA, USA","21","26"
"17","2012","Athens, GA, USA","21","25"
"17","2012","Athens, GA, USA","22","26"
"9","2012","Athens, GA, USA","17","25"
"10","2012","Athens, GA, USA","19","29"
"12","2012","Athens, GA, USA","18","24"
"12","2012","Athens, GA, USA","21","28"
"14","2012","Athens, GA, USA","22","29"
"13","2012","Athens, GA, USA","21","28"
"17","2012","Athens, GA, USA","21","26"
"11","2012","Athens, GA, USA","21","29"
"15","2012","Athens, GA, USA","23","31"
"16","2012","Athens, GA, USA","23","30"
"14","2012","Athens, GA, USA","22","29"
"14","2012","Athens, GA, USA","21","27"
"8","2012","Athens, GA, USA","13","18"
"6","2012","Athens, GA, USA","14","23"
"9","2012","Athens, GA, USA","18","26"
"9","2012","Athens, GA, USA","18","26"
"10","2012","Athens, GA, USA","18","26"
"7","2012","Athens, GA, USA","13","20"
"2","2012","Athens, GA, USA","11","19"
"3","2012","Athens, GA, USA","13","23"
"6","2012","Athens, GA, USA","16","25"
"12","2012","Athens, GA, USA","20","27"
"14","2012","Athens, GA, USA","21","27"
"14","2012","Athens, GA, USA","22","29"
"12","2012","Athens, GA, USA","16","19"
"12","2012","Athens, GA, USA","16","21"
"14","2012","Athens, GA, USA","18","21"
"13","2012","Athens, GA, USA","19","26"
"9","2012","Athens, GA, USA","16","21"
"6","2012","Athens, GA, USA","11","16"
"4","2012","Athens, GA, USA","12","20"
"8","2012","Athens, GA, USA","18","28"
"16","2012","Athens, GA, USA","22","28"
"18","2012","Athens, GA, USA","24","29"
"14","2012","Athens, GA, USA","22","28"
"15","2012","Athens, GA, USA","23","31"
"15","2012","Athens, GA, USA","24","32"
"18","2012","Athens, GA, USA","25","32"
"17","2012","Athens, GA, USA","24","32"
"16","2012","Athens, GA, USA","24","31"
"19","2012","Athens, GA, USA","25","30"
"18","2012","Athens, GA, USA","26","33"
"17","2012","Athens, GA, USA","24","31"
"17","2012","Athens, GA, USA","21","25"
"18","2012","Athens, GA, USA","24","29"
"12","2012","Athens, GA, USA","18","24"
"10","2012","Athens, GA, USA","17","24"
"10","2012","Athens, GA, USA","18","26"
"14","2012","Athens, GA, USA","19","24"
"16","2012","Athens, GA, USA","18","19"
"18","2012","Athens, GA, USA","22","27"
"16","2012","Athens, GA, USA","22","28"
"16","2012","Athens, GA, USA","23","29"
"16","2012","Athens, GA, USA","22","27"
"15","2012","Athens, GA, USA","21","26"
"15","2012","Athens, GA, USA","22","28"
"13","2012","Athens, GA, USA","21","28"
"14","2012","Athens, GA, USA","22","31"
"15","2012","Athens, GA, USA","22","28"
"13","2012","Athens, GA, USA","21","29"
"16","2012","Athens, GA, USA","24","33"
"18","2012","Athens, GA, USA","26","34"
"18","2012","Athens, GA, USA","27","34"
"21","2012","Athens, GA, USA","27","32"
"20","2012","Athens, GA, USA","26","32"
"19","2012","Athens, GA, USA","23","28"
"19","2012","Athens, GA, USA","26","33"
"17","2012","Athens, GA, USA","26","34"
"17","2012","Athens, GA, USA","22","27"
"12","2012","Athens, GA, USA","19","25"
"12","2012","Athens, GA, USA","21","29"
"19","2012","Athens, GA, USA","24","28"
"16","2012","Athens, GA, USA","19","22"
"16","2012","Athens, GA, USA","21","27"
"16","2012","Athens, GA, USA","22","28"
"15","2012","Athens, GA, USA","23","30"
"17","2012","Athens, GA, USA","23","30"
"18","2012","Athens, GA, USA","21","23"
"19","2012","Athens, GA, USA","23","26"
"20","2012","Athens, GA, USA","26","31"
"18","2012","Athens, GA, USA","25","32"
"19","2012","Athens, GA, USA","24","28"
"18","2012","Athens, GA, USA","24","29"
"15","2012","Athens, GA, USA","22","28"
"13","2012","Athens, GA, USA","22","29"
"16","2012","Athens, GA, USA","24","31"
"17","2012","Athens, GA, USA","24","32"
"18","2012","Athens, GA, USA","25","32"
"19","2012","Athens, GA, USA","26","32"
"18","2012","Athens, GA, USA","26","34"
"19","2012","Athens, GA, USA","27","35"
"21","2012","Athens, GA, USA","28","34"
"20","2012","Athens, GA, USA","27","34"
"19","2012","Athens, GA, USA","26","32"
"15","2012","Athens, GA, USA","24","32"
"16","2012","Athens, GA, USA","27","37"
"23","2012","Athens, GA, USA","33","43"
"21","2012","Athens, GA, USA","32","42"
"21","2012","Athens, GA, USA","32","42"
"21","2012","Athens, GA, USA","27","34"
"22","2012","Athens, GA, USA","29","37"
"20","2012","Athens, GA, USA","28","37"
"22","2012","Athens, GA, USA","30","38"
"23","2012","Athens, GA, USA","30","37"
"22","2012","Athens, GA, USA","29","36"
"23","2012","Athens, GA, USA","30","37"
"24","2012","Athens, GA, USA","31","36"
"21","2012","Athens, GA, USA","28","36"
"21","2012","Athens, GA, USA","27","32"
"21","2012","Athens, GA, USA","25","29"
"22","2012","Athens, GA, USA","26","31"
"22","2012","Athens, GA, USA","27","32"
"21","2012","Athens, GA, USA","27","32"
"22","2012","Athens, GA, USA","28","34"
"22","2012","Athens, GA, USA","28","34"
"22","2012","Athens, GA, USA","28","33"
"21","2012","Athens, GA, USA","27","33"
"23","2012","Athens, GA, USA","27","30"
"21","2012","Athens, GA, USA","25","29"
"21","2012","Athens, GA, USA","28","34"
"22","2012","Athens, GA, USA","29","36"
"23","2012","Athens, GA, USA","29","34"
"24","2012","Athens, GA, USA","29","33"
"24","2012","Athens, GA, USA","29","35"
"23","2012","Athens, GA, USA","29","35"
"23","2012","Athens, GA, USA","29","36"
"23","2012","Athens, GA, USA","29","34"
"21","2012","Athens, GA, USA","28","34"
"22","2012","Athens, GA, USA","25","27"
"21","2012","Athens, GA, USA","28","34"
"21","2012","Athens, GA, USA","28","36"
"21","2012","Athens, GA, USA","27","33"
"22","2012","Athens, GA, USA","27","31"
"21","2012","Athens, GA, USA","26","31"
"22","2012","Athens, GA, USA","26","31"
"22","2012","Athens, GA, USA","26","29"
"21","2012","Athens, GA, USA","28","34"
"21","2012","Athens, GA, USA","26","32"
"21","2012","Athens, GA, USA","26","30"
"19","2012","Athens, GA, USA","25","30"
"16","2012","Athens, GA, USA","23","31"
"16","2012","Athens, GA, USA","23","31"
"19","2012","Athens, GA, USA","24","30"
"20","2012","Athens, GA, USA","25","30"
"20","2012","Athens, GA, USA","27","33"
"20","2012","Athens, GA, USA","27","33"
"19","2012","Athens, GA, USA","25","30"
"21","2012","Athens, GA, USA","24","28"
"19","2012","Athens, GA, USA","24","28"
"18","2012","Athens, GA, USA","24","31"
"19","2012","Athens, GA, USA","24","30"
"18","2012","Athens, GA, USA","24","31"
"19","2012","Athens, GA, USA","26","31"
"17","2012","Athens, GA, USA","24","31"
"18","2012","Athens, GA, USA","26","33"
"19","2012","Athens, GA, USA","26","33"
"22","2012","Athens, GA, USA","23","24"
"22","2012","Athens, GA, USA","27","31"
"22","2012","Athens, GA, USA","25","28"
"22","2012","Athens, GA, USA","27","32"
"22","2012","Athens, GA, USA","28","33"
"21","2012","Athens, GA, USA","27","33"
"22","2012","Athens, GA, USA","27","32"
"21","2012","Athens, GA, USA","25","29"
"22","2012","Athens, GA, USA","26","29"
"23","2012","Athens, GA, USA","27","31"
"21","2012","Athens, GA, USA","27","33"
"19","2012","Athens, GA, USA","25","30"
"16","2012","Athens, GA, USA","22","27"
"14","2012","Athens, GA, USA","22","28"
"16","2012","Athens, GA, USA","22","27"
"15","2012","Athens, GA, USA","21","27"
"14","2012","Athens, GA, USA","21","26"
"18","2012","Athens, GA, USA","23","28"
"16","2012","Athens, GA, USA","23","29"
"18","2012","Athens, GA, USA","23","29"
"19","2012","Athens, GA, USA","24","28"
"18","2012","Athens, GA, USA","22","24"
"14","2012","Athens, GA, USA","20","26"
"16","2012","Athens, GA, USA","21","26"
"15","2012","Athens, GA, USA","22","29"
"17","2012","Athens, GA, USA","23","30"
"12","2012","Athens, GA, USA","20","27"
"10","2012","Athens, GA, USA","17","24"
"10","2012","Athens, GA, USA","18","26"
"12","2012","Athens, GA, USA","20","28"
"14","2012","Athens, GA, USA","23","31"
"15","2012","Athens, GA, USA","23","30"
"18","2012","Athens, GA, USA","22","26"
"17","2012","Athens, GA, USA","19","21"
"19","2012","Athens, GA, USA","21","23"
"17","2012","Athens, GA, USA","21","25"
"16","2012","Athens, GA, USA","20","23"
"15","2012","Athens, GA, USA","22","28"
"12","2012","Athens, GA, USA","20","28"
"14","2012","Athens, GA, USA","22","29"
"13","2012","Athens, GA, USA","18","23"
"10","2012","Athens, GA, USA","12","14"
"8","2012","Athens, GA, USA","14","20"
"7","2012","Athens, GA, USA","16","23"
"8","2012","Athens, GA, USA","16","23"
"11","2012","Athens, GA, USA","19","26"
"13","2012","Athens, GA, USA","18","22"
"13","2012","Athens, GA, USA","18","24"
"13","2012","Athens, GA, USA","19","25"
"8","2012","Athens, GA, USA","15","22"
"9","2012","Athens, GA, USA","17","24"
"11","2012","Athens, GA, USA","17","23"
"6","2012","Athens, GA, USA","15","23"
"7","2012","Athens, GA, USA","14","22"
"6","2012","Athens, GA, USA","14","23"
"7","2012","Athens, GA, USA","17","26"
"8","2012","Athens, GA, USA","17","26"
"8","2012","Athens, GA, USA","18","27"
"10","2012","Athens, GA, USA","18","27"
"14","2012","Athens, GA, USA","21","27"
"13","2012","Athens, GA, USA","18","24"
"8","2012","Athens, GA, USA","13","19"
"6","2012","Athens, GA, USA","10","14"
"7","2012","Athens, GA, USA","10","13"
"6","2012","Athens, GA, USA","11","17"
"2","2012","Athens, GA, USA","10","18"
"4","2012","Athens, GA, USA","14","23"
"5","2012","Athens, GA, USA","16","27"
"10","2012","Athens, GA, USA","17","23"
"5","2012","Athens, GA, USA","12","18"
"5","2012","Athens, GA, USA","9","12"
"4","2012","Athens, GA, USA","8","11"
"2","2012","Athens, GA, USA","11","18"
"1","2012","Athens, GA, USA","11","21"
"1","2012","Athens, GA, USA","12","23"
"3","2012","Athens, GA, USA","12","21"
"12","2012","Athens, GA, USA","18","23"
"6","2012","Athens, GA, USA","12","18"
"4","2012","Athens, GA, USA","8","12"
"3","2012","Athens, GA, USA","7","12"
"1","2012","Athens, GA, USA","8","16"
"2","2012","Athens, GA, USA","9","16"
"8","2012","Athens, GA, USA","12","17"
"8","2012","Athens, GA, USA","13","18"
"7","2012","Athens, GA, USA","14","21"
"4","2012","Athens, GA, USA","13","21"
"2","2012","Athens, GA, USA","11","20"
"2","2012","Athens, GA, USA","12","22"
"1","2012","Athens, GA, USA","7","12"
"-3","2012","Athens, GA, USA","6","15"
"-2","2012","Athens, GA, USA","9","21"
"7","2012","Athens, GA, USA","9","12"
"2","2012","Athens, GA, USA","9","16"
"-1","2012","Athens, GA, USA","8","16"
"0","2012","Athens, GA, USA","9","18"
"4","2012","Athens, GA, USA","13","21"
"8","2012","Athens, GA, USA","16","23"
"6","2012","Athens, GA, USA","16","24"
"13","2012","Athens, GA, USA","18","23"
"11","2012","Athens, GA, USA","16","21"
"9","2012","Athens, GA, USA","13","16"
"7","2012","Athens, GA, USA","12","17"
"9","2012","Athens, GA, USA","15","21"
"12","2012","Athens, GA, USA","17","22"
"13","2012","Athens, GA, USA","16","19"
"4","2012","Athens, GA, USA","9","14"
"4","2012","Athens, GA, USA","7","9"
"2","2012","Athens, GA, USA","8","13"
"-2","2012","Athens, GA, USA","7","15"
"2","2012","Athens, GA, USA","9","15"
"8","2012","Athens, GA, USA","12","15"
"11","2012","Athens, GA, USA","12","14"
"4","2012","Athens, GA, USA","10","16"
"1","2012","Athens, GA, USA","11","20"
"3","2012","Athens, GA, USA","8","14"
"1","2012","Athens, GA, USA","5","8"
"-1","2012","Athens, GA, USA","6","13"
"-1","2012","Athens, GA, USA","7","15"
"6","2012","Athens, GA, USA","8","11"
"9","2012","Athens, GA, USA","11","11"
"3","2012","Athens, GA, USA","9","15"
"-1","2012","Athens, GA, USA","4","9"
"-2","2012","Athens, GA, USA","4","10"
"2","2012","Athens, GA, USA","4","7"
"-3","2012","Athens, GA, USA","4","11"
"-3","2012","Athens, GA, USA","5","13"
"7","2013","Athens, GA, USA","9","10"
"6","2013","Athens, GA, USA","10","14"
"2","2013","Athens, GA, USA","6","9"
"-2","2013","Athens, GA, USA","5","12"
"-4","2013","Athens, GA, USA","3","11"
"3","2013","Athens, GA, USA","8","13"
"-2","2013","Athens, GA, USA","6","13"
"0","2013","Athens, GA, USA","6","11"
"10","2013","Athens, GA, USA","14","19"
"12","2013","Athens, GA, USA","17","23"
"15","2013","Athens, GA, USA","19","22"
"12","2013","Athens, GA, USA","18","24"
"12","2013","Athens, GA, USA","18","23"
"15","2013","Athens, GA, USA","19","23"
"13","2013","Athens, GA, USA","17","21"
"12","2013","Athens, GA, USA","15","17"
"2","2013","Athens, GA, USA","8","14"
"-1","2013","Athens, GA, USA","6","13"
"-3","2013","Athens, GA, USA","6","14"
"0","2013","Athens, GA, USA","9","18"
"1","2013","Athens, GA, USA","8","16"
"-1","2013","Athens, GA, USA","4","9"
"-3","2013","Athens, GA, USA","4","12"
"2","2013","Athens, GA, USA","8","15"
"-2","2013","Athens, GA, USA","0","2"
"1","2013","Athens, GA, USA","9","17"
"-1","2013","Athens, GA, USA","5","11"
"5","2013","Athens, GA, USA","9","13"
"3","2013","Athens, GA, USA","13","23"
"7","2013","Athens, GA, USA","14","21"
"2","2013","Athens, GA, USA","6","9"
"-2","2013","Athens, GA, USA","3","8"
"-6","2013","Athens, GA, USA","3","11"
"1","2013","Athens, GA, USA","7","14"
"-1","2013","Athens, GA, USA","5","11"
"-1","2013","Athens, GA, USA","8","16"
"2","2013","Athens, GA, USA","12","21"
"5","2013","Athens, GA, USA","7","8"
"5","2013","Athens, GA, USA","11","16"
"-2","2013","Athens, GA, USA","8","17"
"2","2013","Athens, GA, USA","10","18"
"9","2013","Athens, GA, USA","13","16"
"7","2013","Athens, GA, USA","11","14"
"3","2013","Athens, GA, USA","8","13"
"0","2013","Athens, GA, USA","7","13"
"1","2013","Athens, GA, USA","10","18"
"-1","2013","Athens, GA, USA","4","9"
"-5","2013","Athens, GA, USA","2","8"
"-5","2013","Athens, GA, USA","5","15"
"3","2013","Athens, GA, USA","9","14"
"-2","2013","Athens, GA, USA","6","14"
"1","2013","Athens, GA, USA","9","18"
"4","2013","Athens, GA, USA","8","12"
"4","2013","Athens, GA, USA","7","8"
"3","2013","Athens, GA, USA","12","20"
"3","2013","Athens, GA, USA","6","9"
"2","2013","Athens, GA, USA","5","8"
"6","2013","Athens, GA, USA","11","16"
"2","2013","Athens, GA, USA","6","11"
"-1","2013","Athens, GA, USA","5","11"
"0","2013","Athens, GA, USA","4","9"
"-3","2013","Athens, GA, USA","2","8"
"-3","2013","Athens, GA, USA","7","17"
"4","2013","Athens, GA, USA","13","21"
"0","2013","Athens, GA, USA","4","8"
"-3","2013","Athens, GA, USA","7","17"
"-1","2013","Athens, GA, USA","9","18"
"1","2013","Athens, GA, USA","10","19"
"6","2013","Athens, GA, USA","14","22"
"10","2013","Athens, GA, USA","15","19"
"6","2013","Athens, GA, USA","12","18"
"2","2013","Athens, GA, USA","8","14"
"-2","2013","Athens, GA, USA","6","14"
"2","2013","Athens, GA, USA","13","24"
"12","2013","Athens, GA, USA","19","27"
"11","2013","Athens, GA, USA","18","24"
"7","2013","Athens, GA, USA","11","15"
"7","2013","Athens, GA, USA","14","20"
"4","2013","Athens, GA, USA","11","16"
"1","2013","Athens, GA, USA","6","10"
"2","2013","Athens, GA, USA","7","11"
"5","2013","Athens, GA, USA","8","10"
"6","2013","Athens, GA, USA","7","8"
"1","2013","Athens, GA, USA","4","8"
"-1","2013","Athens, GA, USA","4","8"
"-2","2013","Athens, GA, USA","6","14"
"-3","2013","Athens, GA, USA","8","18"
"0","2013","Athens, GA, USA","10","20"
"8","2013","Athens, GA, USA","16","24"
"13","2013","Athens, GA, USA","17","21"
"13","2013","Athens, GA, USA","18","23"
"8","2013","Athens, GA, USA","15","22"
"7","2013","Athens, GA, USA","12","16"
"4","2013","Athens, GA, USA","6","8"
"2","2013","Athens, GA, USA","11","19"
"3","2013","Athens, GA, USA","13","23"
"6","2013","Athens, GA, USA","16","25"
"12","2013","Athens, GA, USA","19","27"
"13","2013","Athens, GA, USA","21","29"
"14","2013","Athens, GA, USA","22","29"
"14","2013","Athens, GA, USA","21","28"
"13","2013","Athens, GA, USA","18","23"
"6","2013","Athens, GA, USA","17","27"
"8","2013","Athens, GA, USA","13","18"
"13","2013","Athens, GA, USA","19","25"
"14","2013","Athens, GA, USA","21","28"
"15","2013","Athens, GA, USA","23","30"
"14","2013","Athens, GA, USA","21","28"
"8","2013","Athens, GA, USA","15","22"
"3","2013","Athens, GA, USA","11","19"
"6","2013","Athens, GA, USA","13","21"
"8","2013","Athens, GA, USA","14","20"
"6","2013","Athens, GA, USA","15","24"
"10","2013","Athens, GA, USA","18","26"
"11","2013","Athens, GA, USA","18","24"
"4","2013","Athens, GA, USA","14","24"
"11","2013","Athens, GA, USA","15","19"
"12","2013","Athens, GA, USA","14","17"
"13","2013","Athens, GA, USA","18","22"
"11","2013","Athens, GA, USA","18","26"
"15","2013","Athens, GA, USA","18","21"
"14","2013","Athens, GA, USA","18","21"
"14","2013","Athens, GA, USA","16","18"
"10","2013","Athens, GA, USA","12","14"
"11","2013","Athens, GA, USA","15","19"
"8","2013","Athens, GA, USA","12","16"
"9","2013","Athens, GA, USA","15","21"
"11","2013","Athens, GA, USA","19","26"
"12","2013","Athens, GA, USA","21","29"
"13","2013","Athens, GA, USA","21","28"
"14","2013","Athens, GA, USA","21","26"
"12","2013","Athens, GA, USA","17","23"
"7","2013","Athens, GA, USA","14","22"
"5","2013","Athens, GA, USA","16","26"
"14","2013","Athens, GA, USA","23","31"
"17","2013","Athens, GA, USA","23","29"
"13","2013","Athens, GA, USA","21","29"
"18","2013","Athens, GA, USA","22","25"
"18","2013","Athens, GA, USA","21","24"
"18","2013","Athens, GA, USA","24","30"
"18","2013","Athens, GA, USA","25","32"
"17","2013","Athens, GA, USA","23","30"
"18","2013","Athens, GA, USA","24","29"
"13","2013","Athens, GA, USA","20","26"
"8","2013","Athens, GA, USA","17","26"
"11","2013","Athens, GA, USA","20","28"
"13","2013","Athens, GA, USA","22","31"
"17","2013","Athens, GA, USA","24","31"
"15","2013","Athens, GA, USA","23","30"
"17","2013","Athens, GA, USA","23","30"
"18","2013","Athens, GA, USA","24","31"
"18","2013","Athens, GA, USA","25","31"
"19","2013","Athens, GA, USA","24","30"
"19","2013","Athens, GA, USA","25","31"
"19","2013","Athens, GA, USA","25","31"
"21","2013","Athens, GA, USA","25","29"
"19","2013","Athens, GA, USA","22","24"
"19","2013","Athens, GA, USA","25","30"
"19","2013","Athens, GA, USA","24","29"
"20","2013","Athens, GA, USA","26","31"
"18","2013","Athens, GA, USA","22","26"
"21","2013","Athens, GA, USA","27","32"
"21","2013","Athens, GA, USA","28","35"
"21","2013","Athens, GA, USA","28","34"
"19","2013","Athens, GA, USA","25","30"
"16","2013","Athens, GA, USA","23","30"
"17","2013","Athens, GA, USA","24","31"
"20","2013","Athens, GA, USA","26","31"
"20","2013","Athens, GA, USA","24","28"
"21","2013","Athens, GA, USA","24","28"
"18","2013","Athens, GA, USA","24","29"
"18","2013","Athens, GA, USA","24","29"
"17","2013","Athens, GA, USA","24","30"
"18","2013","Athens, GA, USA","24","31"
"20","2013","Athens, GA, USA","26","31"
"20","2013","Athens, GA, USA","26","31"
"21","2013","Athens, GA, USA","27","32"
"23","2013","Athens, GA, USA","27","32"
"22","2013","Athens, GA, USA","28","34"
"21","2013","Athens, GA, USA","26","31"
"21","2013","Athens, GA, USA","26","29"
"21","2013","Athens, GA, USA","26","29"
"22","2013","Athens, GA, USA","26","31"
"20","2013","Athens, GA, USA","24","28"
"20","2013","Athens, GA, USA","24","29"
"21","2013","Athens, GA, USA","25","29"
"21","2013","Athens, GA, USA","26","31"
"21","2013","Athens, GA, USA","26","29"
"21","2013","Athens, GA, USA","26","32"
"20","2013","Athens, GA, USA","26","31"
"21","2013","Athens, GA, USA","27","32"
"21","2013","Athens, GA, USA","24","28"
"19","2013","Athens, GA, USA","25","31"
"20","2013","Athens, GA, USA","23","26"
"21","2013","Athens, GA, USA","24","27"
"21","2013","Athens, GA, USA","25","29"
"21","2013","Athens, GA, USA","27","32"
"21","2013","Athens, GA, USA","27","34"
"20","2013","Athens, GA, USA","26","32"
"22","2013","Athens, GA, USA","27","33"
"22","2013","Athens, GA, USA","27","31"
"21","2013","Athens, GA, USA","27","32"
"22","2013","Athens, GA, USA","26","30"
"21","2013","Athens, GA, USA","26","30"
"22","2013","Athens, GA, USA","27","33"
"20","2013","Athens, GA, USA","26","32"
"21","2013","Athens, GA, USA","26","31"
"21","2013","Athens, GA, USA","25","29"
"19","2013","Athens, GA, USA","26","31"
"19","2013","Athens, GA, USA","25","31"
"17","2013","Athens, GA, USA","24","32"
"22","2013","Athens, GA, USA","24","27"
"22","2013","Athens, GA, USA","27","32"
"21","2013","Athens, GA, USA","27","32"
"21","2013","Athens, GA, USA","26","31"
"23","2013","Athens, GA, USA","28","33"
"22","2013","Athens, GA, USA","27","32"
"23","2013","Athens, GA, USA","27","31"
"21","2013","Athens, GA, USA","24","27"
"22","2013","Athens, GA, USA","27","31"
"22","2013","Athens, GA, USA","28","33"
