"V1","V2","V3","V4","V5"
"8","2014","Knoxville, TN, USA","13","18"
"9","2014","Knoxville, TN, USA","12","15"
"6","2014","Knoxville, TN, USA","12","17"
"5","2014","Knoxville, TN, USA","9","13"
"9","2014","Knoxville, TN, USA","13","16"
"6","2014","Knoxville, TN, USA","11","14"
"3","2014","Knoxville, TN, USA","6","9"
"2","2014","Knoxville, TN, USA","6","11"
"3","2014","Knoxville, TN, USA","6","7"
"2","2014","Knoxville, TN, USA","4","5"
"-3","2014","Knoxville, TN, USA","2","6"
"-6","2014","Knoxville, TN, USA","3","11"
"-5","2014","Knoxville, TN, USA","2","8"
"-4","2014","Knoxville, TN, USA","0","3"
"-4","2014","Knoxville, TN, USA","3","10"
"5","2014","Knoxville, TN, USA","8","11"
"1","2014","Knoxville, TN, USA","4","7"
"-1","2014","Knoxville, TN, USA","3","7"
"-1","2014","Knoxville, TN, USA","4","8"
"3","2014","Knoxville, TN, USA","4","6"
"3","2014","Knoxville, TN, USA","8","12"
"6","2014","Knoxville, TN, USA","11","16"
"9","2014","Knoxville, TN, USA","11","12"
"7","2014","Knoxville, TN, USA","11","15"
"1","2014","Knoxville, TN, USA","5","9"
"-3","2014","Knoxville, TN, USA","4","10"
"2","2014","Knoxville, TN, USA","7","12"
"8","2014","Knoxville, TN, USA","10","11"
"4","2014","Knoxville, TN, USA","7","9"
"0","2014","Knoxville, TN, USA","2","4"
"-2","2014","Knoxville, TN, USA","1","4"
